id,name,description,picture_url,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,host_is_superhost,host_response_time,host_response_rate,host_acceptance_rate,reviews_per_month,region,cleaned_name
48261012,Modern & Relaxing Stay R1 @ Bugis/Orchard/Dhoby,"We're situated at a very convenient area in town! Accessible via all 5 major lines of the MRT (Metro). Located centrally and near the arts scene in town. A short walk to shopping districts, museums, the marina, and other places of attractions!",https://a0.muscache.com/pictures/8ae01334-850e-49ba-8313-2f3b7d2e0edf.jpg,Rochor,1.30104,103.85026,Private room in rental unit,Private room,2,1 private bath,1,1,126,92,1,5,5,5,5,5,5,5,FALSE,FALSE,within a day,100%,75%,0.02,Central Region,Modern Relaxing Stay R1 BugisOrchardDhoby
48313505,Modern Asian Peranakan Gem 2,"Quaint modern well furnished home for students and mid to long term travellers, who enjoy convenience and quiet. Location is excellent, next to the MRT train station, bus stops, medical polyclinic, banks, restaurants, supermarkets and. 30-45 mins train ride to major universities ( NUS, SMU, NTU), 30 mins by car to the city centre, and 40 mins to  Airport. Internet wifi and cable television is available. Light cooking is available in the spacious kitchen. Great for study or work in Singapore.",https://a0.muscache.com/pictures/55776323-63ec-4399-956a-754c753c27ed.jpg,Woodlands,1.43064,103.77327,Private room in rental unit,Private room,2,2 shared baths,1,1,47,92,8,4.88,5,4.88,4.88,5,4.75,4.88,FALSE,TRUE,within a day,83%,100%,0.18,North Region,Modern Asian Peranakan Gem
48531971,"500 M to JURONG EAST MRT, 2BR SPACE","Your 2 bedroom apartment is equipped with modern features, giving out splendid views from your living area making it an ideal space for your stay in Singapore. <br /><br />This property is located in one of the most popular areas of West-side, close to Jurong MRT equipped with all facilities and appliances the apartment makes your stay just perfect.<br /><br />Bring your pets along with you for a great experience!!Check with me before confirming a booking in order to confirm if that is possible or not.",https://a0.muscache.com/pictures/miso/Hosting-48531971/original/093f41db-c0a3-4ad5-8d6e-df778e10fcd3.jpeg,Jurong East,1.33669,103.74073,Entire serviced apartment,Entire home/apt,4,1 bath,2,2,310,92,2,5,5,5,5,5,5,4.5,FALSE,FALSE,within a day,85%,34%,0.07,West Region,M to JURONG EAST
48613065,[Chiantown] Premire Double Bed-2mins away to MRT,"REST CHINATOWN HOTEL is located along Trengganu Street, close to Temple Street and Smith Street. <br /><br />A bustling district full of convenient amenities, there are markets, food centers, shopping malls and various tourist attractions around the vicinity. <br /><br />REST CHINATOWN HOTEL is Singapore's first intelligent hotel. The room has a 100-inch projector and smart room system.<br /><br />・ 2 minutes walk to Chinatown MRT station<br />・ 5 minutes drive to the nightlife of Clarke Quay<br />・ Restaurant and shops next door",https://a0.muscache.com/pictures/miso/Hosting-48613065/original/8d1fa63d-ecfa-4149-b752-0b9766d18362.jpeg,Outram,1.28303,103.84497,Room in boutique hotel,Private room,2,1 private bath,1,1,187,1,6,4,4.67,4.17,4.5,4.33,4.67,3.83,TRUE,FALSE,within an hour,92%,100%,0.16,Central Region,Outram private room
48743492,[Chinatown] Executive Room -2mins away from MRT,"REST CHINATOWN HOTEL is located along Trengganu Street, close to Temple Street and Smith Street.<br /><br />A bustling district full of convenient amenities, there are markets, food centers, shopping malls and various tourist attractions around the vicinity. <br /><br />REST CHINATOWN HOTEL is Singapore's first intelligent hotel. The room has a 100-inch projector and smart room system.<br /><br />・ 2 minutes walk to Chinatown MRT station<br />・ 5 minutes drive to the nightlife of Clarke Quay<br />・ Restaurant and shops next door",https://a0.muscache.com/pictures/miso/Hosting-48743492/original/6b8afb95-c0ba-42e0-840f-8f77270cc5a2.jpeg,Outram,1.28207,103.84271,Room in boutique hotel,Private room,2,1 private bath,1,1,240,1,3,4,4.33,4.33,4.67,5,4,4,TRUE,FALSE,within an hour,92%,100%,0.09,Central Region,Outram private room
49048346,"Double room,window,private bathroom -Tanjong Pagar","This property is located in Singapore’s central business district and is less than 10 minutes walk away from Tanjong Pagar and Outram MRT Station. Close by, you'll find fascinating Chinatown, the Tanjong Pagar Conservation District, key office buildings, banks, shops, as well as dining and entertainment establishments. Treat yourself to a sample of Singapore’s most loved local dishes at reasonable prices at nearby Maxwell and Amoy Street food center.",https://a0.muscache.com/pictures/ec79d0fe-6fac-4200-bfa6-131285d84776.jpg,Outram,1.27919,103.84514,Room in boutique hotel,Private room,2,1 private bath,1,1,209,1,170,4.62,4.67,4.6,4.61,4.77,4.87,4.51,TRUE,FALSE,within an hour,100%,100%,3.98,Central Region,Double roomwindowprivate bathroom Tanjong Pagar
49048569,"Double room, shared bathroom in Tanjong Pagar","This property is located in Singapore’s central business district and is less than 10 minutes walk away from Tanjong Pagar and Outram MRT Station. Close by, you'll find fascinating Chinatown, the Tanjong Pagar Conservation District, key office buildings, banks, shops, as well as dining and entertainment establishments. Treat yourself to a sample of Singapore’s most loved local dishes at reasonable prices at nearby Maxwell and Amoy Street food center.",https://a0.muscache.com/pictures/31626106-1a1f-4362-8d80-d514466d6ddc.jpg,Downtown Core,1.27773,103.84547,Room in boutique hotel,Private room,2,0 shared baths,1,1,157,1,78,4.74,4.78,4.73,4.64,4.82,4.96,4.49,TRUE,FALSE,within an hour,100%,100%,1.75,Central Region,Double room shared bathroom in Tanjong Pagar
49099810,"Double Room, SHORT OVERNIGHT, 12 hours: 7PM-7AM","Suitable for travelers arriving in Singapore late in the evening and feel unjustified to pay extra hours from check-in time. <br /><br />Now you can take advantage of this 12 hours time block to optimize your stay. Especially if you are here just to prepare for an important meeting the following morning, a good night sleep and somewhere in the central near your office is your ideal choice. <br /><br />For locals, to stay out for the night may be a good break for some.",https://a0.muscache.com/pictures/5d724e5d-0886-4a95-9a28-f9fa0b81e6bc.jpg,Downtown Core,1.2961,103.85761,Room in boutique hotel,Private room,2,1 private bath,0,1,123,1,118,4.55,4.56,4.45,4.44,4.71,4.79,4.54,TRUE,FALSE,within an hour,100%,99%,2.72,Central Region,Double Room SHORT OVERNIGHT hours 7PM7AM
49100433,"Double Room, DAYUSE, 9 hours: 8AM-5PM","Suffering from Jetlag and the meeting is in the afternoon? Now you can have a few hours of rest to get yourself refreshed in an ensuite double bed cabin before your important meeting.<br />Just have a few hours in Singapore and need a place to recharge before going to the next destination, ST Signature Lite is the place you rely on to have a good shower, savour nice local food and park your luggage for a quick shopping nearby.",https://a0.muscache.com/pictures/miso/Hosting-49100433/original/b1b0f814-b080-46c7-8016-b769ccb1d77a.jpeg,Downtown Core,1.2962,103.85731,Room in boutique hotel,Private room,2,1 private bath,0,1,127,1,100,4.7,4.68,4.71,4.79,4.82,4.8,4.51,TRUE,FALSE,within an hour,100%,97%,2.23,Central Region,Double Room DAYUSE hours 8AM5PM
49133042,"full kitchen, petfriendly service apartment DT","When you stay with us, you will stay right in the heart of downtown Singapore. <br /><br />Cantonment Road is a historic icon.<br /><br />Steps away from Central Business District, delicious local dining, chic cafes, galleries, shops and the iconic landmark – Tanjong Pagar railway station, Lim’s Ancestral Temple and Sri Manmatha Karunya Eswarar Temple.<br /><br />A short distance to Sentosa Island. <br /><br />Every apartment is bigger than average hotel rooms with private bathroom, in-room kitchen, refrigerator, washer and dryer.",https://a0.muscache.com/pictures/b8db32a3-3dad-46b2-8bce-97f2b019b91d.jpg,Downtown Core,1.27469,103.84237,Entire serviced apartment,Entire home/apt,4,1.5 baths,0,1,227,6,72,4.26,4.5,4.18,4.44,4.17,4.75,4.24,TRUE,FALSE,within an hour,99%,100%,1.67,Central Region,full kitchen petfriendly service apartment DT
49535860,Simple & Relaxing Stay Annex @ Bugis/Orchard/Dhoby,"We're situated at a very convenient area in town! Accessible via all 5 major lines of the MRT (Metro). Located centrally and near the arts scene in town. A short walk to shopping districts, museums, the marina, and other places of attractions!",https://a0.muscache.com/pictures/4b9e73b8-03cf-44e5-b5c4-610c0fdb3648.jpg,Rochor,1.30266,103.85041,Private room in rental unit,Private room,1,1 private bath,1,1,126,92,1,5,5,5,5,5,5,4,FALSE,FALSE,within a day,100%,75%,0.03,Central Region,Simple Relaxing Stay Annex BugisOrchardDhoby
49863259,Heritage Collection on Seah Premium Loft Plus,"Centrally located in City Hall, this apartment is a stone's throw away from the Suntec Convention Centre, Raffles Hotel, National Library and Raffles City Shopping Centre. Perfect for business and leisure travellers! <br /><br />Apartment size: Approximately 190 sqft<br /><br />Booking policy: Shortening of stay dates is strictly not allowed.",https://a0.muscache.com/pictures/miso/Hosting-49863259/original/e8bdf4f6-0b94-4712-809e-bb4b56e8d257.jpeg,Downtown Core,1.29553,103.85412,Room in aparthotel,Entire home/apt,2,1 bath,0,1,247,1,143,4.84,4.87,4.9,4.69,4.92,4.97,4.76,TRUE,TRUE,within an hour,100%,98%,3.28,Central Region,Heritage Collection on Seah Premium Loft Plus
49951302,Single Pod (Front Entry) Mixed Shared Room,"Modern and minimalistic living designed for the discerning traveller who wants a fuss-free and convenient living.<br /><br />Located along the outskirts of the Singapore Central Business District, The POD Boutique Capsule Hotel’s idyllic location makes for easy access to the heart of the financial centre and bustling Haji Lane.",https://a0.muscache.com/pictures/prohost-api/Hosting-49951302/original/f80f9896-fd79-4f42-b663-ee13683f282e.jpeg,Rochor,1.30147,103.86155,Shared room in boutique hotel,Shared room,1,0 shared baths,1,1,92,1,14,4.5,4.64,4.36,5,4.93,4.86,4.64,TRUE,TRUE,within an hour,100%,100%,0.44,Central Region,Single Pod Mixed Shared Room
50278378,STUDIO AT FORT ROAD NEAR EAST COAST PARK,"Only at a short commute from the airport, this studio apartment is ideal for your stay in Singapore for your leisure and business stays in East. This apartment is easy accessible and located at a convenient location as it is situated near Singapore most famous tourist attractions like East Coast Park, the Singapore sports hub, Central business district as well as a few shopping centers for you to take a stroll in the mall and shop with your loved ones.",https://a0.muscache.com/pictures/9f6f8f81-7bb8-40cd-aea7-721ca1194bab.jpg,Kallang,1.3005,103.88423,Entire condo,Entire home/apt,2,1 bath,0,2,152,92,2,5,5,5,5,5,5,5,FALSE,FALSE,within a day,75%,21%,0.05,Central Region,STUDIO AT FORT ROAD
50333798,Cosy Boho Room,,https://a0.muscache.com/pictures/31c19902-97fc-423a-8584-92afaa7a2a08.jpg,Kallang,1.31798,103.85175,Private room in rental unit,Private room,1,1 private bath,1,1,53,92,4,5,4.75,4.5,5,5,5,5,TRUE,FALSE,within an hour,100%,100%,0.1,Central Region,Cosy Boho Room
50404949,LARGE 1br serviced apartment at downtown,"we welcome you and your pets with open arms. serviced apartments are pet-friendly and readily available for you and your furry friends (cats and dogs allowed) with a surcharge of SGD 20 per night/pet. With our residence located in the heart of the city, pet-friendly cafes can also be easily accessed during your stay with us.<br />our serviced apartments come fully furnished with a designated living, dining, bedroom, and bathroom as well as a fully equipped kitchen.",https://a0.muscache.com/pictures/prohost-api/Hosting-50404949/original/da2c2d98-5287-4c99-8b88-50f757aba501.jpeg,Downtown Core,1.27386,103.84206,Entire serviced apartment,Entire home/apt,4,1 bath,1,2,265,6,21,4.29,4.48,3.95,4.48,4.48,4.57,4.19,TRUE,FALSE,within an hour,99%,100%,0.5,Central Region,LARGE 1br serviced apartment at downtown
50492656,window greenery room near CitySQ Mall.,"- Lockable Room & Fully Private (no sharing with strangers)<br />- Airconditioned, Singlebed, wardrobe & Desk/Chair <br />- Simple Bedsheet + Towel<br />- Free access wifi 1gbps<br />- Access to two bathrooms (shared with two others occupants in the apartment)<br />- The other 3 rooms are ensuites with own attached bathrooms inside",https://a0.muscache.com/pictures/6ddb799d-224e-4f6a-8d6e-39b4f3f9629f.jpg,Kallang,1.31293,103.85846,Private room in rental unit,Private room,1,2 shared baths,1,1,44,92,1,5,5,5,5,5,5,5,TRUE,FALSE,within a day,86%,100%,0.02,Central Region,window greenery room
50562391,Luxurious Master bedroom In City Centre,"Master bedroom with ensuite bathroom overlooking cityview. Free use of kitchen and Laundry room. Free WiFi access. Access to condo facilities. Large swimming pool with sun lounges, pressure jets and shade. Good location and Friendly host",https://a0.muscache.com/pictures/0d01758a-aafc-492e-b63f-db1c60009ac6.jpg,Downtown Core,1.28142,103.85374,Private room in condo,Private room,2,1 private bath,1,,115,92,1,5,5,5,5,5,5,5,FALSE,FALSE,a few days or more,0%,0%,0.02,Central Region,Luxurious Master bedroom In City Centre
50707898,Modern City View Apartment  1 min - Bras Basah MRT,"Enjoy city life and unbeatable convenience in a serviced apartment in Young Mansion. Located in the heart of Singapore, our serviced condo is perfect for both short and long stays. Shopping malls, supermarkets, and Singapore's best attractions are within walking distance. Yum and Bugis and Government House subway stations are three to five minutes walk away. <br /><br />Enjoy the urban life and unparalleled convenience of staying at our Serviced Apartments. Located in the heart of Singapore, our apartments are suitable for short-term and long-term stays. Shopping malls, supermarkets, major attractions in Singapore are within walking distance. Bras Basah and Bugis and City Hall MRT station is between three to five minutes walk away.",https://a0.muscache.com/pictures/miso/Hosting-21015880/original/4cb8a399-edad-4467-9aaf-8af5e9d44b35.jpeg,Rochor,1.29889,103.85178,Entire serviced apartment,Entire home/apt,2,1 bath,1,1,206,6,1,5,5,5,5,5,5,5,FALSE,TRUE,within an hour,100%,95%,0.03,Central Region,Modern City View Apartment Bras Basah
50708702,Serviced Apartment City Hall & Bugis MRT,"享受都市生活和无与伦比的便利住在悠邸服务式公寓. 位于新加坡市中心，我们的服务式公寓适合短期和长期住宿. 购物商场，超级市场, 新加坡优美景点在步行距离之内. 百胜和武吉士和政府大厦地铁站介于三到五分钟行走. <br /><br />Enjoy the urban life and unparalleled convenience of staying at our Serviced Apartments. Located in the heart of Singapore, our apartments are suitable for short-term and long-term stays. Shopping malls, supermarkets, major attractions in Singapore are within walking distance. Bras Basah and Bugis and City Hall MRT station is between three to five minutes walk away.",https://a0.muscache.com/pictures/miso/Hosting-21015873/original/c82851ec-c7b9-444a-8588-121810b669c0.jpeg,Downtown Core,1.29769,103.8536,Entire serviced apartment,Entire home/apt,2,1 bath,1,1,206,6,4,5,5,5,5,5,5,4.75,FALSE,TRUE,within an hour,100%,95%,0.1,Central Region,Serviced Apartment City Hall Bugis
